IHS-AIS-152924335,2024-07-15 16:26:04,75,0,-23.008703333333333,-44.312855
IHS-AIS-152924335,2024-07-15 20:34:03,204,6,-23.278655,-44.50402166666667
IHS-AIS-152924335,2024-07-15 21:10:59,277,0,-23.29103,-44.5094
IHS-AIS-152924335,2024-07-15 21:59:07,117,0.2,-23.291011666666666,-44.509405
IHS-AIS-152924335,2024-07-15 22:26:02,318,0.1,-23.291071666666667,-44.509458333333335
IHS-AIS-152924335,2024-07-15 22:40:48,52,0.2,-23.291041666666665,-44.50943
IHS-AIS-152924335,2024-07-15 22:58:01,351,0.2,-23.29107,-44.50947333333333
IHS-AIS-200000050,2024-07-15 16:56:11,198,7.9,-23.191458333333333,-44.403353333333335
IHS-AIS-209015000,2024-07-15 17:16:55,49,12,-22.826666666666668,-38.785000000000004
IHS-AIS-209015000,2024-07-15 21:16:57,49,12,-22.265,-38.155
IHS-AIS-209015000,2024-07-15 21:22:28,48,12.200000000000001,-22.25409,-38.13981166666667
IHS-AIS-209015000,2024-07-15 21:28:59,51,12,-22.238333333333333,-38.12166666666667
IHS-AIS-209015000,2024-07-15 21:34:55,45,12,-22.225,-38.105000000000004
IHS-AIS-209015000,2024-07-15 21:40:55,48,12,-22.21166666666667,-38.08833333333334
IHS-AIS-209015000,2024-07-15 21:43:57,48,12,-22.205000000000002,-38.080000000000005
IHS-AIS-209015000,2024-07-15 21:48:49,47,12.200000000000001,-22.19459833333333,-38.06669
IHS-AIS-209015000,2024-07-15 21:55:58,50,12,-22.178333333333335,-38.04666666666667
IHS-AIS-209015000,2024-07-15 22:00:59,45,12.100000000000001,-22.167231666666666,-38.033118333333334
IHS-AIS-209015000,2024-07-15 22:07:58,48,12,-22.150000000000002,-38.013333333333335
IHS-AIS-209015000,2024-07-15 22:14:39,44,12,-22.136055,-37.996386666666666
IHS-AIS-209015000,2024-07-15 22:21:19,44,12,-22.12025,-37.979193333333335
IHS-AIS-209015000,2024-07-15 22:30:58,42,12,-22.09707,-37.95468
IHS-AIS-209015000,2024-07-15 22:37:57,45,12,-22.080000000000002,-37.93666666666667
IHS-AIS-209015000,2024-07-15 22:39:58,42,11.9,-22.075251666666666,-37.932251666666666
IHS-AIS-209015000,2024-07-15 22:46:57,43,11,-22.05666666666667,-37.915
IHS-AIS-209015000,2024-07-15 22:49:59,40,11,-22.05,-37.906666666666666
IHS-AIS-209015000,2024-07-15 22:57:29,44,11.9,-22.032305,-37.88954833333333
IHS-AIS-209015000,2024-07-15 22:58:59,50,11.9,-22.028786666666665,-37.88572333333333
IHS-AIS-209015000,2024-07-15 23:07:57,48,11,-22.008333333333336,-37.86166666666667
IHS-AIS-209015000,2024-07-15 23:09:38,48,11.9,-22.004813333333335,-37.857751666666665
IHS-AIS-209015000,2024-07-15 23:14:47,50,12,-21.993238333333334,-37.843975
IHS-AIS-209015000,2024-07-15 23:19:57,48,11,-21.98166666666667,-37.830000000000005
IHS-AIS-209015000,2024-07-15 23:25:56,48,12,-21.96666666666667,-37.81333333333333
IHS-AIS-209015000,2024-07-15 23:31:37,44,11.9,-21.95534,-37.79923
IHS-AIS-209015000,2024-07-15 23:35:07,46,11.9,-21.947306666666666,-37.790255
IHS-AIS-209015000,2024-07-15 23:41:18,46,11.8,-21.933063333333333,-37.774541666666664
IHS-AIS-209015000,2024-07-15 23:43:48,44,11.9,-21.92751,-37.76788
IHS-AIS-209015000,2024-07-15 23:55:57,46,11,-21.898333333333333,-37.735
IHS-AIS-209111000,2024-07-15 17:17:20,275,13.600000000000001,-24.189583333333335,-38.47298166666667
IHS-AIS-209111000,2024-07-15 21:21:50,276,14.100000000000001,-24.091446666666666,-39.49077666666667
IHS-AIS-209111000,2024-07-15 21:26:31,275,13.9,-24.089078333333333,-39.5105
IHS-AIS-209111000,2024-07-15 21:31:25,274,13.8,-24.08668,-39.53082833333333
IHS-AIS-209111000,2024-07-15 21:37:28,273,13.8,-24.083145,-39.55583333333333
IHS-AIS-209111000,2024-07-15 21:42:29,276,13.9,-24.080518333333334,-39.576636666666666
IHS-AIS-209111000,2024-07-15 21:51:00,275,13.8,-24.076068333333332,-39.61172666666667
IHS-AIS-209111000,2024-07-15 21:56:20,276,13.700000000000001,-24.073681666666666,-39.63366333333333
IHS-AIS-209111000,2024-07-15 22:00:50,274,13.600000000000001,-24.071398333333335,-39.65222833333333
IHS-AIS-209111000,2024-07-15 22:06:59,274,13.8,-24.06779,-39.67758
