IHS-AIS-215673000	215673000	MILIN KAMAK	IHS	32	190	2024-06-20 17:57:39	0101000020E61000007862D68BA12644C09E8B9957880136C0	243	11	34.77113833333333	127.8106	-22.005986666666665	-40.301805
IHS-AIS-241447000	241447000	MARIA D	IHS	45	292	2024-06-20 18:02:07	0101000020E6100000DA03ADC090713CC0489F699C60BE39C0	281	10	-24.497253333333333	-4.994351666666667	-25.743661666666668	-28.443615
IHS-AIS-255915760	255915760	IMPERIUS	IHS	45	292	2024-06-20 18:02:28	0101000020E61000001F85EB51B89E3AC000000000008038C0	284	10	-21.80904	-40.481605	-24.5	-26.62
IHS-AIS-351859000	351859000	SEWARD JOHNSON	IHS	11	62	2024-06-20 18:01:49	0101000020E610000049E4A8C9798C45C06B2BF697DDD336C0	307	0	-22.845166666666668	-43.1314	-22.8276	-43.09746666666667
IHS-AIS-353441000	353441000	SEA ZHOUSHAN	IHS	62	340	2024-06-20 18:02:06	0101000020E610000017BCE82B487739C020E2F91F73B03AC0	281	12.100000000000001	-20.98366	54.259541666666664	-26.689256666666665	-25.465945
IHS-AIS-354431000	354431000	SAMBA	IHS	23	140	2024-06-20 17:58:54	0101000020E610000086A42915679345C02063EE5A42CE36C0	5	0.6000000000000001	-21.850555	-40.923815	-22.8057	-43.151583333333335
IHS-AIS-368020000	368020000	MR. SIDNEY	IHS	18	85	2024-06-20 17:58:13	0101000020E610000074A0740FF6FB43C05EAABF4B964835C0	255	3	-21.86005	-41.01965333333333	-21.283543333333334	-39.968446666666665
IHS-AIS-477153600	477153600	ORE TIANJIN	IHS	65	362	2024-06-20 18:00:04	0101000020E6100000F12900C633BE41C0EBF7D705969235C0	287	13.9	-2.5552983333333334	-44.38067	-21.572601666666667	-35.485955
IHS-AIS-563151600	563151600	EAGLE COLATINA	IHS	49	279	2024-06-20 18:00:23	0101000020E61000001DC9E53FA43545C0543541D47DA438C0	298	1.6	-23.991221666666668	-44.00504	-24.642545	-42.419075
IHS-AIS-710004180	710004180	SANTOS SCOUT	IHS	18	84	2024-06-20 18:01:44	0101000020E6100000A27A6B60AB5245C02DBAE2CFDDCF38C0	227	10.700000000000001	-22.88033666666667	-43.11915833333333	-24.811978333333332	-42.645855
IHS-AIS-710004234	710004234	BLUE NOTE	IHS	4	12	2024-06-20 17:55:30	0101000020E6100000618907944D1546C0FCEB024B9B2337C0	205	0.7000000000000001	-23.237993333333332	-44.63121	-23.139088333333333	-44.16643
IHS-AIS-710004312	710004312	WS ARIES	IHS	12	32	2024-06-20 18:01:14	0101000020E6100000C0BA17854A7D44C04A29E8F692CE35C0	98	3.9000000000000004	-23.994271666666666	-46.29470333333333	-21.80693	-40.978836666666666
IHS-AIS-710005810	710005810	ALEGRIA	IHS	10	32	2024-06-20 17:54:59	0101000020E6100000EB73B515FB0346C0B2D7BB3FDEFF36C0	103.60000000000001	0	-22.999455	-44.03085333333333	-22.999485	-44.0311
IHS-AIS-710005897	710005897	C TORNADO	IHS	14	10	2024-06-20 17:54:56	0101000020E61000004D6F6C63D9ED43C054DB60BB8EE335C0	219.20000000000002	2.2	-22.87606	-43.150576666666666	-21.888896666666668	-39.858196666666664
IHS-AIS-710018480	710018480	STARNAV ANDROMEDA	IHS	18	90	2024-06-20 17:53:31	0101000020E6100000BA66F2CD369B45C073AAA265CAE436C0	157	0	-24.756848333333334	-42.55914	-22.893713333333334	-43.21261
IHS-AIS-710018820	710018820	C SEPETIBA	IHS	11	30	2024-06-20 17:57:41	0101000020E61000006C534FF9EA8945C0B003E78C283537C0	173	7.6000000000000005	-22.874	-43.12215	-23.20765	-43.07748333333333
IHS-AIS-710241000	710241000	AMBIPAR PROGRESSO	IHS	10	30	2024-06-20 17:53:45	0101000020E6100000AA33E4C5AF8F45C0AE543D86B4DF36C0	103	0	-22.463958333333334	-40.47854	-22.873848333333335	-43.122551666666666
IHS-AIS-710485000	710485000	NPA MACAE	IHS	0	0	2024-06-20 18:02:44	0101000020E61000002BFBAE08FE9145C01BBB44F5D6DC36C0	118.80000000000001	3.2	-22.866388333333333	-43.13889833333333	-22.862655	-43.140565
IHS-AIS-997101213	997101213	BA T2 10	IHS	0	0	2024-06-20 17:54:08	0101000020E6100000809A5AB6D67D44C0CF07DEA311D635C0	0	0	-21.836333333333332	-40.98316666666667	-21.836206666666666	-40.983115
